line,label
"Ares had allied themselves with everybody else: Dionysus, Demeter,",1
I SETTLE MY TAB,0
"She tried to step in front of me, but the hound was too fast. It leaped over",1
was sunset and starting to rain.,1
Except for the fact that each had a large brass number above the door,1
I blinked the gunk out of my eyes. My mouth tasted like day-old,0
21. I Settle My Tab,0
"I stared across the meadow. There were groves of trees, a winding stream,",1
his gift. My mom created the olive tree. The people saw that her gift was,1
"was always sand in the sheets and spiders in the cabinets, and most of the",1
"He gave Annabeth another hug. He clapped me on the shoulder, then",1
"I remember feeling weightless, like I was being crushed, fried, and hosed",1
"“I’m tired,” Mr. D said. “I believe I’ll take a nap before the sing-along",1
"I pretended not to hear her. If I talked about my mother, I was going to",1
"“Well, now,” Chiron said. “God—capital G, God. That’s a different",1
"left us, and now we were stuck with Smelly Gabe.",1
better than that.”,1
"but in the last few weeks he’d started to look older, almost high-school age.",1
"diner. All around us, families were eating burgers and drinking malts and",1
What had Annabeth said about Poseidon creating horses? Was a zebra close,1
"“No,” the lady told me.",1
We screamed as the bubbles slammed into the ceiling and…Darkness.,1
next book in the Percy Jackson and the Olympians,0
"body. My hair stood on end. My shield arm went numb, and the air burned.",1
"your kingdom, right?”",1
…,1
got more training.”,1
"“We saw the whole thing,” she hissed. “So…it truly was not you?”",1
"“I had help, sir,” I said. “Grover Underwood and Annabeth Chase—”",1
than before. Whatever was chasing us was still on our trail.,1
celestial bronze. The other is tempered steel. Works on mortals and,1
about his belly button and got thicker as it reached his shoulders.,1
“No. But that’s my job. I’m a keeper. At least…I was.”,1
“Let’s just say I’ve got no love for the Lord of the Dead. You can’t be,1
"According to Frederick, Randolph wasn’t home. He was somewhere in the",0
"“On my mark,” I said.",1
"“Don’t say his name,” she warned. “Names have power.”",1
"“Why, thank you.”",1
science teacher used to say—two-thirds of the earth’s surface was covered in,1
"redheaded kleptomaniac girl, hitting my best friend Grover in the back of the",1
"Still invisible, I grabbed the wheel from him and jerked it to the left.",1
"from the heat of his eyes. “No direct involvement. Sorry, kid. You’re not at",1
the heck?,1
"I turned to Luke and yelled over the noise, “Those are the flags?”",1
does.”,1
“Why? I thought you hated Ares.”,1
“You’re insufferable.”,1
was offering me a deal: be nice to Gabe for a little while. Just until she was,1
tired of hearing them.,1
A bead of sweat trickled down my neck.,1
it back on the table. “Come on. Chiron and Mr. D are waiting.”,1
A gruff cop voice: “Looks like that kid on TV…what the heck…”,1
"Instead of finding a path, I immediately slammed into a tree and got a",1
And the last line—I would fail to save what mattered most. What kind of,1
"the balloon off his horn. She wanted to cut the gum out of the zebra’s mane,",1
"“Um…what are you, exactly?”",1
did it.,1
“Percy.”,1
enough to ride a Harley right into your locker. She had come to Yancy,1
"“You deserve better than this, Mom. You should go to college, get your",1
"One time, after she’d made me erase answers out of old math workbooks",1
stoppers hotline.,1
"explosions. “That’s right, punk. I heard you broke Clarisse’s spear.”",1
"Truly, my lord, said the voice next to me, you are well-named the",1
"reminded me of every bully I’d ever faced: Nancy Bobofit, Clarisse, Smelly",1
Chiron sighed. He shed his tweed jacket and draped it over his horse’s,1
The dead aren’t scary. They’re just sad.,1
under his furry rib cage.,1
writing engraved on the side: Anaklusmos. Riptide.,1
before trying again. He’s still so small for his age.…”,1
“Mom.”,1
attacked. We argued. I didn’t even make it through winter break. I called,1
"That’s what a Greek hero would do in the stories, I thought. That’s what",1
"worried about an impending civil war. In fact, everybody seemed in a festive",1
"snatched the ballpoint pen out of the air, but when it hit my hand, it wasn’t a",1
on. Choose. Or give me the backpack and accept my terms.”,1
Ares’s shield was still on my arm.,1
where the Olympians are not prominently displayed in multiple places. Like,1
of brown. His tie looked like it had been tied while he spun around in total,0
get close to the laces.,1
"Flanking the entrance, as advertised, were two cement garden gnomes,",1
would want war that bad?”,1
How could I have been so stupid?,1
“Eeew!” said one of the girls behind me.,1
"“But if I’d already retrieved the bolt,” I said, “why would I be traveling to",1
"“Play time,” I said.",1
"She took off her necklace, with her five years’ worth of camp beads and",1
wanted to hit a wall. I wanted to pick a fight with somebody. Who did this,1
have now broken.”,1
"“The Stretcher,” I said. I remembered the story: the giant who’d tried to",1
"argument. The usual nonsense: ‘Mother Rhea always liked you best,’ ‘Air",1
"She reached out as if to stroke Annabeth’s cheek, but Annabeth stood up",1
"“Oh, look,” he said. “Annabeth is waiting for us.”",1
"Then the door creaked open, and standing in front of us was a tall Middle",1
had to get us out of there.,1
a few centuries.”,1
"“Er, Percy Jackson,” Mr. D corrected. “That’s right. Hurrah, and all that.",1
"Poseidon gripped his trident. “In the First War, Percy, Zeus cut our father",1
"year-round at Half-Blood Hill, I’ll understand.",1
other around and acting like doofuses.,1
“But why not just keep the master bolt for yourself ?” I said. “Why send,1
up and disappeared.,1
"“You shouldn’t give up,” I told her. “You should write him a letter or",1
"but it was lethal to mortals. Too much of it would make a half-blood very,",1
"“No,” I said, recovering my wits. “It explains the bad smell.”",1
me of Times Square on New Year’s Eve.,1
“Absolutely. Try it out.”,1
"“We’ll pulverize you,” Clarisse said, but her eye twitched. Perhaps she",1
somewhere in Boston. If his life is truly in danger…”,0
"campers here, they’re mostly good people. After all, we’re extended family,",1
Grover and I walked between the monster’s legs.,1
Chiron—why would you go to Yancy Academy just to teach me?”,1
to.”,1
soundlessly. A catfish the size of my stepfather lurched away into the gloom.,1
Annabeth nodded. From under the collar of her T-shirt she pulled a,1
“It only works on wild animals.”,1
who were trying to get on with us and pushed them back into the lobby.,1
Do you have these talents?”,1
"but I decided I couldn’t worry about that right now. After all, I was holding",1
"“Arrgh!” Medusa yelled, her snake-hair hissing and spitting.",1
"The skeletal soldiers all took one step forward, making their weapons",1
“Clarisse—” Annabeth tried to say.,1
“I mean she was taken away from the Minotaur before she could die. She,1
Just then a big Lincoln Continental pulled into the car wash with its stereo,1
"Inside, we took one look around, and Grover said, “Whoa.”",1
“By who?”,1
the whole building; a motorcycle the size of a baby elephant had pulled up to,1
How many built-in Lava Lamp headboards have you seen?”,1
CAMP HALFBLOOD T-shirt under a camouflage jacket. She zeroed in on me and,1
"still be up there with its snaky, fat mother, waiting to finish me off. At the",1
come to confront.,1
He slashed again and I was forced to jump onto dry land. I tried to,1
the seasons and stuff. They’re what people believed before there was,1
"“We don’t,” Grover said.",1
"“Yes, but why?” Annabeth asked. “And the voice in the pit—”",1
"green-robed one, Give it back! Give it back! Like a kindergartner fighting",1
"to the gods, they should’ve been able to afford classier johns.",1
“Yeah.”,1
horsehair plume. Both of them backed up quick. Ugly Number Four didn’t,1
