line,label
perhaps forever. But he was in no danger of feeling conceited for he didn't think,1
"""Only dust,"" said Uncle Andrew. ""Fine, dry dust. Nothing much to look at. Not",1
"one way and another another, perhaps he would have got out quite as quickly on",1
grass. The higher slopes grew dark with heather. Patches of rougher and more,1
be left here for good. Yes: I have a ring in my pocket that will take Polly and me,1
"""Yes, sir,"" said Digory again. He hadn't the least idea of how he was to climb the",1
"""We can get away the moment we want to,"" said Digory. ""Let's take off our green",1
"Lower down there were great pillared arches, yawning blackly like the mouths of",1
CHAPTER FOURTEEN,0
"""It is well,"" said the Lion. ""You know better than you think you know, and you shall",1
"unsmellable. When it had passed them and gone a few paces further it turned,",1
"'ansom's come.""",1
"knowing it) shone day and night in the Narnian forest, so that the place where it",1
112,0
The Chronicles of Narnia 1 - The Magicians Nephew,0
to—remember that worse things 'appen at sea and a chap's got to die sometime.,1
The Chronicles of Narnia 1 - The Magicians Nephew,0
"were you. There'll be less chance of dropping it.""",1
"""What do you expect?""",1
"slope, a little awkwardly. The children rolled off, fell without hurting themselves on",1
"dark sky; they made a dismal group. And on the earth, in every direction, as far as",1
must be coming to the main entrance. In this he was quite right. The doors were,1
"eyes. They were such big, bright tears compared with Digory's own that for a",1
"and ages lay between. And so, though she was filled with wonder, she was not",1
"exciting morning) put her head in at the door and said, ""If you please, sir, the",1
"When they had gone a little distance, the old man put his mouth so close to",1
"the last of my soldiers had fallen, and the accursed woman, my sister, at the head",1
away from the big Lion.,1
that last line about getting your heart's desire and getting despair along with it. For,1
"""Creatures, I give you yourselves,"" said the strong, happy voice of Aslan. ""I give to",1
"entered the world?—A Neevil—What's a Neevil?—No, he didn't say a Neevil, he",1
"""I bet he would,"" answered Digory. ""Look at the way he's treated us. By the way,",1
Narnia had sunk out of sight behind them. They were flying over a wild country of,1
"""Glory be!"" said the Cabby. ""I'd ha' been a better man all my life if I'd known there",1
"been washed away, and the courage and kindness which he had always had were",1
"""Oh, oh, is this delirium? Is it the end? I can't bear it. It's not fair. I never meant to",1
remembered the face of Aslan he did hope.,1
brightly golden and more terrible than he had thought. He dared not look into the,1
"""Aren't you getting it mixed? In my dream it was the boy who had the dirty face.""",1
"""Oh, I don't mind two, not when they're little ones,"" said Fledge. ""But I hope the",1
for a new station on the Underground—someone will come and get us out,1
"after falling all that way. Now, if we've fallen down some diggings—as it might be",1
dark Magic. But while that Tree flourishes she will never come down into Narnia.,1
"""Hullo,"" said Polly.",1
"do?""",1
"rings. But when he saw what Digory was looking at, even he began to take an",1
129,0
"frightened faces had vanished. The angry, frightened voices were silenced. All",1
"""At any rate I do wash my face,"" said Polly, ""Which is what you need to do;",1
finger and thumb had caught him by the ear. And as they sank down and the,1
"vivid green: and there were patterns, and pictures of flowers and strange beasts,",1
"rooms, there were new flowers everywhere, and nicer things to eat, and the old",1
During his long watching and waiting one small thing happened which I shall have,1
At that moment the door was suddenly flung open. Aunt Letty looked round and,1
"""Quick, Digory. This must be stopped,"" said a voice beside him. It was Polly, who",1
"people talk, and do things, and have meals. Nothing goes on in the inbetween",1
"something.""",1
"look how blue the water is.""",1
"of the In-between place, when they came to two huge doors of some metal that",1
"""Yes, and get taken up for burglars! No thanks.""",1
"Then their heads came out of the pool and, once more, the sunny quietness of the",1
a horrid stain round her mouth. Digory guessed at once that she must have,1
"trees, lay spread out below them, the river winding through it like a ribbon of",1
of that word. But I learned it in a secret place and paid a terrible price to learn it. I,1
going to burn them up with his mere stare. And gradually a change came over,1
"rows and rows of roofs and chimney pots about them, and they could see St",1
86,0
"All Narnia, many-coloured with lawns and rocks and heather and different sorts of",1
"""One at a time, please, one at a time,"" said the policeman.",1
"help you if you'll promise to help my Mother,"" but he realized in time that the Lion",1
"race of Adam and Eve take warning.""",1
Digory looked and saw a faded photograph: it showed the face of an old woman in,1
THE END OF THIS STORY AND THE BEGINNING OF ALL THE,0
"""Dog!"" came her cold, clear voice, ringing loud above all the other noises. ""Dog,",1
"""Yes, it is,"" said Polly.",1
"""It's coming from that valley with the lake in it,"" said Fledge.",1
In the darkness something was happening at last. A voice had begun to sing. It,1
being flung suddenly into a different universe? I never heard anything so,1
"""It's very nice here,"" said Digory.",1
"""Well don't keep on gassing about it,"" said Digory. ""Come along, I want to see",1
"nothing had ever grown there since the beginning of time, but it was the one he",1
"handkerchief. When he reached his bedroom, which was the floor below, he",1
"""Any one of these dresses would cost hundreds of pounds,"" said Polly.",1
"shade, and silver apples peeped out like stars from under every leaf. But it was",1
happen. A second hansom dashed up close behind the first: out of it there jumped,1
"horse. ""Have you forgotten that I can hear men's thoughts? Let go the boy. If you",1
came up. And as its beams shot across the land the travellers could see for the,1
"warm (you could almost hear the trees growing) and full of life: this was a dead,",1
They were not even quite sure that they wanted to. The Lion paid no attention to,1
noticed was now a full-grown beech whose branches swayed gently above his,1
sharply-pointed nose and extremely bright eyes and a great tousled mop of grey,1
stay with them at their beautiful house in the country; and that was where she,1
"""Wouldn't he know without being asked?"" said Polly.",1
"""Son of Adam,"" said the Lion. ""There is an evil Witch abroad in my new land of",1
was wide open in song and it was about three hundred yards away.,1
